transaction_id,customer_id,transaction_date,category,amount
TXN_004024,CUST_00353,25-10-2024,Sports,314.15
TXN_044707,CUST_03999,04-08-2024,Books,35.48
TXN_054797,CUST_04852,27-11-2022,Home & Garden,134.22
TXN_038138,CUST_03410,22-10-2022,Home & Garden,131.83
TXN_046883,CUST_04179,23-07-2023,Electronics,575.97
TXN_023870,CUST_02147,09-05-2023,Home & Garden,96.04
TXN_056401,CUST_04994,03-01-2023,Clothing,145.97
TXN_018126,CUST_01616,02-05-2023,Electronics,113.8
TXN_054673,CUST_04842,04-01-2023,Books,10.54
TXN_055476,CUST_04906,26-11-2024,Clothing,87.6
TXN_052310,CUST_04643,24-02-2024,Home & Garden,178.73
TXN_006885,CUST_00608,21-02-2023,Clothing,332.61
TXN_046979,CUST_04186,20-12-2022,Sports,202.14
TXN_012289,CUST_01087,27-04-2024,Books,62.18
TXN_029375,CUST_02624,06-08-2023,Books,101.64
TXN_017574,CUST_01562,10-11-2023,Electronics,1022.52
TXN_045956,CUST_04096,29-07-2024,Clothing,172.48
TXN_007903,CUST_00698,15-05-2023,Sports,116.08
TXN_023124,CUST_02081,21-05-2023,Books,27.4
TXN_060646,CUST_05383,21-09-2024,Clothing,63.02
TXN_040985,CUST_03669,09-07-2023,Electronics,500.89
TXN_010052,CUST_00898,30-10-2022,Sports,50.83
TXN_044153,CUST_03959,05-04-2023,Clothing,46.48
TXN_003884,CUST_00343,18-07-2024,Sports,215.11
TXN_037181,CUST_03334,27-07-2024,Electronics,159.56
TXN_002315,CUST_00207,19-11-2024,Electronics,817.8
TXN_012835,CUST_01134,19-09-2023,Home & Garden,120.09
TXN_010316,CUST_00920,11-03-2024,Home & Garden,577.34
TXN_042846,CUST_03858,10-08-2024,Clothing,303.08
TXN_018403,CUST_01636,24-09-2024,Books,88.02
TXN_040181,CUST_03588,29-08-2023,Books,45.65
TXN_055764,CUST_04940,14-03-2024,Sports,276.62
TXN_057596,CUST_05107,05-08-2023,Books,75.45
TXN_048711,CUST_04327,09-04-2024,Clothing,167.67
TXN_009895,CUST_00880,24-12-2023,Electronics,468.82
TXN_004834,CUST_00424,06-07-2024,Home & Garden,707.42
TXN_023058,CUST_02073,21-12-2022,Clothing,316.16
TXN_034784,CUST_03118,13-03-2023,Clothing,300.9
TXN_029887,CUST_02671,26-07-2024,Electronics,187.2
TXN_013419,CUST_01190,18-01-2024,Electronics,348.62
TXN_042219,CUST_03787,09-05-2024,Home & Garden,17.64
TXN_003425,CUST_00300,15-04-2023,Home & Garden,382.9
TXN_029755,CUST_02664,21-04-2022,Sports,112.23
TXN_001893,CUST_00177,09-03-2024,Clothing,129.54
TXN_028703,CUST_02566,13-04-2024,Sports,217.38
TXN_020705,CUST_01859,12-11-2022,Books,48.05
TXN_009618,CUST_00852,19-12-2022,Sports,144.14
TXN_005948,CUST_00523,05-07-2024,Home & Garden,209.17
TXN_067510,CUST_05986,20-12-2023,Home & Garden,709.18
TXN_053233,CUST_04718,16-01-2023,Clothing,135.2
TXN_029415,CUST_02627,30-05-2022,Sports,19.07
TXN_067042,CUST_05948,05-02-2023,Home & Garden,234.97
TXN_048026,CUST_04271,21-05-2023,Books,27.1
TXN_021347,CUST_01920,09-10-2022,Books,24.46
TXN_049307,CUST_04388,27-10-2024,Sports,110.34
TXN_063186,CUST_05607,20-08-2024,Books,26.31
TXN_008210,CUST_00728,18-07-2023,Electronics,611.04
TXN_000798,CUST_00077,23-09-2022,Clothing,64.1
TXN_054620,CUST_04835,04-04-2023,Clothing,176.25
TXN_034652,CUST_03109,27-08-2024,Home & Garden,186.68
TXN_022175,CUST_01995,04-04-2024,Books,11.74
TXN_051045,CUST_04540,02-02-2023,Home & Garden,65.41
TXN_018757,CUST_01678,26-06-2024,Sports,64.64
TXN_024396,CUST_02206,13-09-2024,Clothing,237.34
TXN_033967,CUST_03046,18-04-2024,Books,31.23
TXN_059740,CUST_05296,29-08-2023,Home & Garden,656.45
TXN_035562,CUST_03178,09-04-2023,Sports,185.06
TXN_055417,CUST_04901,22-04-2024,Sports,21.58
TXN_061129,CUST_05432,08-07-2022,Electronics,178.21
TXN_022552,CUST_02032,16-09-2023,Sports,244.26
TXN_020479,CUST_01835,01-09-2023,Books,65.53
TXN_038032,CUST_03403,08-05-2024,Sports,85.32
TXN_049633,CUST_04415,31-12-2024,Home & Garden,154.46
TXN_039895,CUST_03565,24-04-2024,Clothing,176.37
TXN_063150,CUST_05606,19-01-2024,Clothing,197.35
TXN_021943,CUST_01974,14-07-2024,Books,33.7
TXN_013766,CUST_01221,18-12-2023,Home & Garden,182.07
TXN_041030,CUST_03672,14-08-2024,Sports,80.17
TXN_017716,CUST_01578,02-10-2023,Home & Garden,240.28
TXN_028507,CUST_02550,14-09-2022,Books,29.03
TXN_050691,CUST_04507,09-12-2022,Sports,232.61
TXN_019690,CUST_01756,05-02-2023,Sports,69.42
TXN_037124,CUST_03327,19-09-2023,Home & Garden,398.6
TXN_063783,CUST_05664,12-08-2024,Electronics,298.79
TXN_025020,CUST_02258,31-01-2024,Clothing,153.13
TXN_042365,CUST_03799,27-07-2023,Books,83.02
TXN_017153,CUST_01533,17-01-2023,Sports,117.5
TXN_029205,CUST_02609,10-01-2023,Home & Garden,172.3
TXN_031997,CUST_02857,24-10-2022,Books,39.52
TXN_034189,CUST_03071,30-03-2022,Electronics,435.04
TXN_037974,CUST_03399,29-06-2024,Home & Garden,174.47
TXN_001235,CUST_00120,07-12-2024,Clothing,168.51
TXN_058397,CUST_05170,18-01-2023,Books,49.96
TXN_018094,CUST_01609,22-10-2023,Home & Garden,163.6
TXN_032263,CUST_02889,25-09-2024,Clothing,184.88
TXN_009256,CUST_00823,16-11-2024,Sports,114.01
TXN_049583,CUST_04413,28-07-2022,Books,40.53
TXN_058329,CUST_05163,22-08-2023,Books,28.89
TXN_056595,CUST_05007,03-05-2023,Sports,106.14
TXN_035097,CUST_03137,31-08-2022,Electronics,238.28
TXN_049380,CUST_04395,08-10-2022,Books,51.13
TXN_066982,CUST_05945,26-05-2024,Clothing,49.1
TXN_066874,CUST_05936,11-06-2023,Books,43.39
TXN_049730,CUST_04420,15-09-2023,Home & Garden,153.82
TXN_037002,CUST_03316,28-04-2024,Electronics,556.53
TXN_000685,CUST_00072,19-06-2023,Sports,413.39
TXN_023203,CUST_02090,19-05-2023,Sports,287.74
TXN_049070,CUST_04368,27-12-2023,Home & Garden,293.29
TXN_024135,CUST_02180,28-05-2023,Home & Garden,321.9
TXN_021605,CUST_01949,12-07-2023,Home & Garden,413.07
TXN_020170,CUST_01801,14-11-2024,Sports,304.93
TXN_055579,CUST_04918,22-10-2024,Sports,112.51
TXN_038563,CUST_03446,18-07-2024,Electronics,451.5
TXN_008954,CUST_00793,31-07-2023,Home & Garden,207.51
TXN_061849,CUST_05500,22-11-2022,Electronics,148.83
TXN_025136,CUST_02262,01-11-2024,Sports,230.09
TXN_041757,CUST_03741,22-12-2023,Home & Garden,241.85
TXN_056902,CUST_05044,10-09-2023,Electronics,337.53
TXN_029718,CUST_02660,31-01-2023,Home & Garden,159.22
TXN_043549,CUST_03918,19-05-2023,Clothing,288
TXN_033206,CUST_02977,31-07-2022,Electronics,201.6
TXN_062374,CUST_05542,31-07-2023,Books,25.77
TXN_026381,CUST_02360,20-07-2024,Clothing,68.17
TXN_044473,CUST_03985,06-02-2023,Electronics,407.38
TXN_031219,CUST_02787,12-05-2024,Clothing,121.46
TXN_015927,CUST_01422,27-09-2024,Home & Garden,627.23
TXN_039200,CUST_03502,14-09-2023,Clothing,65.29
TXN_008626,CUST_00764,05-12-2022,Home & Garden,526.65
TXN_025105,CUST_02261,29-04-2024,Home & Garden,37.74
TXN_019143,CUST_01713,05-10-2024,Books,61.43
TXN_031741,CUST_02839,14-09-2023,Books,11.91
TXN_016572,CUST_01480,25-12-2023,Electronics,292.04
TXN_057081,CUST_05060,29-10-2022,Books,62.11
TXN_050807,CUST_04520,28-11-2022,Books,114.63
TXN_034061,CUST_03053,28-11-2024,Books,23.7
TXN_064160,CUST_05690,30-01-2024,Electronics,412.31
TXN_007856,CUST_00689,22-03-2024,Clothing,50.95
TXN_066442,CUST_05893,20-11-2023,Clothing,363.6
TXN_033360,CUST_02992,18-10-2023,Electronics,608.96
TXN_050514,CUST_04496,11-05-2023,Sports,144.02
TXN_021574,CUST_01944,18-02-2024,Home & Garden,84.3
TXN_037906,CUST_03395,03-08-2022,Clothing,186.75
TXN_014781,CUST_01305,19-04-2023,Home & Garden,166.56
TXN_010585,CUST_00943,11-01-2024,Sports,52.12
TXN_047574,CUST_04239,05-07-2023,Home & Garden,147.96
TXN_026798,CUST_02400,03-06-2024,Electronics,364.21
TXN_034109,CUST_03061,06-04-2023,Home & Garden,257.96
TXN_016166,CUST_01444,07-07-2023,Sports,175.21
TXN_010716,CUST_00951,01-01-2023,Sports,228.38
TXN_025855,CUST_02320,19-11-2022,Clothing,252.8
TXN_063565,CUST_05642,10-06-2023,Home & Garden,179.33
TXN_031369,CUST_02797,27-10-2024,Electronics,353.54
TXN_036428,CUST_03263,01-03-2023,Sports,228.75
TXN_015609,CUST_01387,08-01-2024,Home & Garden,651.12
TXN_033188,CUST_02976,08-07-2023,Books,35.05
TXN_013249,CUST_01172,30-03-2022,Sports,72.34
TXN_009002,CUST_00794,16-12-2023,Home & Garden,313.95
TXN_054850,CUST_04858,03-06-2023,Sports,436.72
TXN_001213,CUST_00119,13-02-2023,Sports,210.71
TXN_004980,CUST_00436,21-06-2024,Home & Garden,243.36
TXN_037657,CUST_03373,04-08-2024,Clothing,60.02
TXN_034242,CUST_03074,03-01-2024,Clothing,68.24
TXN_018345,CUST_01633,23-06-2024,Clothing,46.65
TXN_031154,CUST_02780,25-12-2024,Sports,173.15
TXN_052000,CUST_04612,14-03-2024,Sports,346.14
TXN_024755,CUST_02237,04-11-2022,Books,21.78
TXN_032376,CUST_02901,26-03-2023,Clothing,34.24
TXN_066028,CUST_05852,05-04-2024,Clothing,109.49
TXN_029658,CUST_02655,25-09-2022,Clothing,141.57
TXN_063510,CUST_05636,03-02-2024,Home & Garden,355.23
TXN_060563,CUST_05374,29-05-2023,Electronics,208.13
TXN_014124,CUST_01250,19-04-2023,Sports,95.36
TXN_056538,CUST_05004,31-07-2023,Electronics,589.43
TXN_040984,CUST_03669,03-06-2023,Books,49.95
TXN_038670,CUST_03457,28-03-2024,Home & Garden,126.62
TXN_001096,CUST_00107,13-04-2023,Electronics,141.81
TXN_021020,CUST_01892,05-05-2024,Books,58.36
TXN_014739,CUST_01302,21-10-2022,Books,54.81
TXN_013883,CUST_01231,21-05-2024,Electronics,392.6
TXN_045658,CUST_04073,27-06-2024,Home & Garden,115.22
TXN_019925,CUST_01773,17-01-2023,Home & Garden,151.84
TXN_038645,CUST_03455,17-12-2024,Books,15.61
TXN_067447,CUST_05984,09-05-2024,Electronics,225.71
TXN_018768,CUST_01680,01-11-2022,Clothing,119.36
TXN_007042,CUST_00621,03-10-2024,Home & Garden,233.31
TXN_022362,CUST_02019,11-06-2023,Clothing,95.58
TXN_001161,CUST_00117,23-12-2023,Sports,109.57
TXN_048584,CUST_04315,29-11-2023,Books,61.32
TXN_055108,CUST_04878,23-04-2023,Clothing,62.47
TXN_015446,CUST_01373,26-01-2023,Sports,80
TXN_064475,CUST_05714,14-11-2023,Electronics,735.65
TXN_061367,CUST_05455,15-01-2023,Home & Garden,96.39
TXN_061702,CUST_05487,09-12-2023,Clothing,79.48
TXN_038071,CUST_03406,25-05-2022,Clothing,108.98
TXN_002769,CUST_00242,18-10-2024,Home & Garden,325.22
TXN_051787,CUST_04600,07-03-2023,Books,38.65
TXN_046128,CUST_04112,06-02-2024,Home & Garden,567.7
TXN_034342,CUST_03084,30-07-2023,Sports,287.93
TXN_047656,CUST_04242,15-06-2023,Electronics,435.62
TXN_027074,CUST_02433,12-12-2023,Clothing,69.97
TXN_021469,CUST_01934,27-06-2024,Sports,84.65
TXN_003952,CUST_00349,16-07-2023,Sports,107.3
TXN_057127,CUST_05066,01-11-2022,Home & Garden,671.07
TXN_008096,CUST_00718,10-06-2024,Sports,211.84
TXN_036136,CUST_03227,15-06-2024,Home & Garden,188.9
TXN_046337,CUST_04130,03-04-2024,Home & Garden,34.45
TXN_066225,CUST_05869,19-01-2023,Books,63.57
TXN_013436,CUST_01190,24-12-2024,Books,121.67
TXN_050482,CUST_04491,11-02-2024,Clothing,190.85
TXN_053171,CUST_04713,25-09-2023,Books,61.04
TXN_020301,CUST_01815,08-12-2024,Sports,289.81
TXN_020157,CUST_01798,24-11-2023,Home & Garden,471.49
TXN_021869,CUST_01968,02-01-2024,Electronics,846.52
TXN_022466,CUST_02025,10-12-2023,Electronics,470.41
TXN_058095,CUST_05142,18-09-2022,Electronics,215.87
TXN_029766,CUST_02664,03-11-2022,Electronics,151.09
TXN_017435,CUST_01551,19-09-2022,Sports,166.67
TXN_011543,CUST_01010,14-11-2023,Clothing,132.36
TXN_026463,CUST_02371,30-08-2023,Clothing,171.81
TXN_017008,CUST_01519,12-04-2023,Electronics,852.22
TXN_008010,CUST_00709,01-05-2024,Home & Garden,244.38
TXN_031542,CUST_02818,12-07-2023,Clothing,105.09
TXN_058819,CUST_05217,08-09-2023,Books,14.16
TXN_042300,CUST_03795,06-06-2023,Electronics,435.29
TXN_033271,CUST_02986,14-11-2022,Books,100.22
TXN_030414,CUST_02720,08-06-2022,Clothing,74.48
TXN_042037,CUST_03771,23-01-2023,Books,58.27
TXN_019465,CUST_01741,04-08-2024,Home & Garden,292.42
TXN_045279,CUST_04050,03-05-2022,Home & Garden,192.55
TXN_044755,CUST_04004,30-10-2024,Electronics,801.87
TXN_050654,CUST_04505,27-12-2022,Clothing,68.61
TXN_037764,CUST_03379,18-04-2024,Clothing,264.9
TXN_042550,CUST_03827,18-06-2024,Sports,118.29
TXN_053935,CUST_04775,24-07-2024,Books,68.76
TXN_067283,CUST_05967,23-07-2023,Books,26.04
TXN_022516,CUST_02028,07-02-2024,Clothing,88.31
TXN_044519,CUST_03987,12-12-2022,Electronics,441.84
TXN_052676,CUST_04673,25-10-2023,Electronics,161.52
TXN_014440,CUST_01277,02-02-2024,Home & Garden,25.86
TXN_017166,CUST_01534,10-04-2023,Electronics,438.46
TXN_020055,CUST_01788,20-09-2022,Sports,205.08
TXN_024155,CUST_02180,10-05-2024,Books,63.66
TXN_030286,CUST_02711,18-04-2024,Books,61.37
TXN_051685,CUST_04589,25-07-2023,Sports,116.64
TXN_041477,CUST_03718,10-07-2023,Clothing,125.93
TXN_041633,CUST_03724,23-10-2023,Clothing,224.35
TXN_033869,CUST_03036,29-04-2024,Books,49.73
TXN_026708,CUST_02396,29-06-2023,Clothing,323.57
TXN_004577,CUST_00399,12-02-2024,Electronics,355.7
TXN_003236,CUST_00285,16-10-2022,Electronics,637.18
TXN_060246,CUST_05347,22-01-2024,Sports,167.81
TXN_020570,CUST_01846,07-06-2023,Clothing,176.23
TXN_059670,CUST_05292,09-07-2023,Clothing,127.69
TXN_004723,CUST_00412,01-01-2023,Clothing,165.17
TXN_047851,CUST_04261,18-09-2022,Home & Garden,88.21
TXN_028585,CUST_02557,23-07-2023,Electronics,858.83
TXN_055265,CUST_04890,21-09-2023,Clothing,90.22
TXN_020623,CUST_01852,04-10-2022,Books,51.1
TXN_059107,CUST_05247,17-09-2022,Books,18.51
TXN_038035,CUST_03403,24-07-2024,Sports,215.83
TXN_048095,CUST_04276,08-08-2022,Electronics,386.52
TXN_007033,CUST_00621,23-05-2024,Home & Garden,502.24
TXN_038620,CUST_03454,10-12-2023,Clothing,85.91
TXN_000330,CUST_00043,20-05-2023,Home & Garden,37.71
TXN_057965,CUST_05132,18-01-2023,Sports,47.74
TXN_050625,CUST_04503,24-05-2023,Books,122.77
TXN_050984,CUST_04535,29-12-2022,Clothing,20.74
TXN_062760,CUST_05573,19-07-2024,Books,27.58
TXN_051697,CUST_04590,24-10-2022,Sports,198.07
TXN_037291,CUST_03347,25-09-2023,Clothing,26.02
TXN_061766,CUST_05491,23-11-2023,Home & Garden,409.99
TXN_033618,CUST_03021,12-02-2024,Sports,221.43
TXN_033127,CUST_02974,28-03-2023,Clothing,149.75
TXN_025118,CUST_02262,08-12-2023,Sports,257.98
TXN_007400,CUST_00655,14-02-2023,Books,14.79
TXN_018595,CUST_01656,25-01-2024,Electronics,549.35
TXN_051940,CUST_04610,25-01-2023,Clothing,206.19
TXN_029251,CUST_02613,26-06-2023,Clothing,82.97
TXN_019587,CUST_01752,25-12-2023,Home & Garden,703.83
TXN_005608,CUST_00491,07-08-2024,Home & Garden,460.24
TXN_066845,CUST_05932,07-12-2022,Clothing,213.32
TXN_003149,CUST_00274,20-10-2023,Clothing,149.06
TXN_034053,CUST_03053,21-07-2024,Sports,309.96
TXN_044385,CUST_03979,12-08-2024,Sports,170.43
TXN_008607,CUST_00762,10-07-2024,Books,33.39
TXN_019978,CUST_01779,26-02-2023,Books,31.72
TXN_049306,CUST_04388,12-10-2024,Home & Garden,339.49
TXN_067529,CUST_05987,09-11-2022,Electronics,1323.93
TXN_025464,CUST_02290,04-12-2024,Home & Garden,167.7
TXN_000210,CUST_00029,19-11-2024,Home & Garden,458.58
TXN_045483,CUST_04064,18-12-2022,Books,77.87
TXN_003272,CUST_00287,26-02-2023,Electronics,422.93
TXN_037486,CUST_03362,04-12-2023,Books,37.38
TXN_043055,CUST_03882,20-01-2024,Books,66.34
TXN_001005,CUST_00098,07-08-2022,Books,27.88
TXN_019744,CUST_01758,01-09-2023,Home & Garden,369.8
TXN_056563,CUST_05006,17-04-2022,Clothing,186.74
TXN_063245,CUST_05612,22-09-2023,Books,40.16
TXN_013519,CUST_01197,13-10-2022,Home & Garden,130.28
TXN_010533,CUST_00940,11-03-2023,Sports,306.24
TXN_048016,CUST_04271,08-12-2022,Books,69.41
TXN_027458,CUST_02463,19-08-2022,Sports,71.46
TXN_045269,CUST_04049,19-10-2022,Sports,123.43
TXN_044240,CUST_03964,15-12-2023,Books,16.67
TXN_055187,CUST_04885,29-08-2022,Electronics,284.72
TXN_028761,CUST_02572,08-07-2024,Electronics,150.53
TXN_011526,CUST_01009,25-01-2024,Electronics,386.24
TXN_063270,CUST_05616,06-01-2024,Home & Garden,237.71
TXN_031825,CUST_02845,07-12-2024,Home & Garden,327.54
TXN_006213,CUST_00549,25-07-2024,Sports,58.8
TXN_059349,CUST_05268,18-09-2024,Sports,55.11
TXN_036311,CUST_03253,05-05-2024,Home & Garden,232.97
TXN_004103,CUST_00357,07-06-2024,Sports,256.64
TXN_033022,CUST_02965,19-01-2024,Clothing,121.46
TXN_061612,CUST_05480,29-03-2024,Books,46.12
TXN_038953,CUST_03480,27-09-2024,Electronics,658.41
TXN_009341,CUST_00831,19-07-2024,Books,35
TXN_018527,CUST_01649,30-08-2023,Books,58.74
TXN_055245,CUST_04890,24-09-2022,Sports,365.48
TXN_060014,CUST_05322,21-04-2022,Home & Garden,126.65
TXN_006404,CUST_00570,07-07-2024,Clothing,71.78
TXN_012044,CUST_01065,06-11-2022,Books,27.71
TXN_007633,CUST_00670,19-09-2024,Sports,363.67
TXN_001729,CUST_00163,28-05-2023,Home & Garden,185.21
TXN_018056,CUST_01607,30-03-2023,Clothing,24.45
TXN_001869,CUST_00175,24-06-2024,Home & Garden,27.07
TXN_058635,CUST_05197,01-03-2024,Home & Garden,643.88
TXN_014678,CUST_01297,22-08-2024,Clothing,53.09
TXN_061649,CUST_05482,07-08-2023,Electronics,146.56
TXN_031477,CUST_02807,13-02-2024,Home & Garden,448.5
TXN_011442,CUST_01003,28-04-2024,Clothing,257.11
TXN_040824,CUST_03656,20-10-2023,Sports,216.14
TXN_047362,CUST_04221,16-04-2024,Electronics,84.71
TXN_001972,CUST_00181,14-09-2023,Electronics,414.44
TXN_040137,CUST_03586,27-12-2022,Books,105.92
TXN_006705,CUST_00594,30-08-2024,Sports,382.58
TXN_020068,CUST_01788,05-06-2023,Books,42.05
TXN_048849,CUST_04350,13-05-2023,Electronics,71.86
TXN_045824,CUST_04086,12-02-2023,Home & Garden,397.73
TXN_015589,CUST_01387,02-02-2023,Home & Garden,197.42
TXN_000695,CUST_00072,19-11-2023,Electronics,933
TXN_022114,CUST_01988,12-09-2022,Home & Garden,85.72
TXN_053801,CUST_04762,18-02-2023,Home & Garden,248.78
TXN_012048,CUST_01065,28-03-2023,Books,37.58
TXN_051673,CUST_04587,19-07-2023,Sports,180.8
TXN_025738,CUST_02308,27-09-2022,Home & Garden,72.35
TXN_017974,CUST_01599,18-03-2023,Sports,149.19
TXN_037821,CUST_03386,02-01-2023,Home & Garden,257.69
TXN_035053,CUST_03132,24-03-2024,Electronics,131.53
TXN_056261,CUST_04984,30-10-2022,Electronics,352.85
TXN_032350,CUST_02898,01-11-2023,Electronics,588.27
TXN_025575,CUST_02298,05-09-2022,Electronics,955.34
TXN_035863,CUST_03203,28-03-2024,Books,15.68
TXN_034446,CUST_03093,14-06-2023,Sports,104.04
TXN_002115,CUST_00193,26-08-2023,Electronics,489.49
TXN_003630,CUST_00320,07-04-2024,Electronics,733.47
TXN_018658,CUST_01666,17-12-2022,Sports,41.06
TXN_027704,CUST_02485,16-05-2024,Sports,466.75
TXN_066507,CUST_05897,21-07-2024,Electronics,385.71
TXN_052397,CUST_04648,04-02-2024,Home & Garden,177.1
TXN_013924,CUST_01234,05-05-2024,Electronics,116.21
TXN_040795,CUST_03651,27-07-2022,Clothing,137.18
TXN_055335,CUST_04894,18-03-2023,Electronics,540.33
TXN_011293,CUST_00996,06-10-2022,Books,49.71
TXN_037810,CUST_03385,29-11-2023,Books,36.38
TXN_053970,CUST_04779,13-11-2023,Clothing,170.14
TXN_057378,CUST_05083,06-06-2023,Clothing,122.87
TXN_036332,CUST_03256,06-05-2024,Home & Garden,75.95
TXN_054712,CUST_04845,15-10-2022,Electronics,269.61
TXN_057071,CUST_05060,11-06-2022,Clothing,199.56
TXN_019670,CUST_01755,24-10-2023,Sports,37.66
TXN_029049,CUST_02599,03-06-2023,Clothing,81.33
TXN_055329,CUST_04894,05-01-2023,Home & Garden,613.91
TXN_042723,CUST_03845,09-03-2024,Clothing,93.02
TXN_040707,CUST_03636,02-06-2024,Home & Garden,24.16
TXN_039081,CUST_03492,12-11-2023,Books,20.95
TXN_026373,CUST_02360,22-02-2024,Electronics,623.37
TXN_044872,CUST_04015,04-11-2023,Clothing,130.46
TXN_027917,CUST_02500,29-09-2023,Sports,501.17
TXN_059012,CUST_05238,01-06-2023,Clothing,61.2
TXN_044773,CUST_04007,31-07-2023,Books,57.69
TXN_017041,CUST_01521,16-11-2023,Electronics,763.1
TXN_043152,CUST_03888,16-11-2024,Books,32.25
TXN_039453,CUST_03529,17-02-2024,Books,22.74
TXN_003984,CUST_00351,24-10-2024,Clothing,284.71
TXN_040955,CUST_03666,11-03-2024,Books,43.73
TXN_063513,CUST_05636,14-04-2024,Books,47.09
TXN_065410,CUST_05797,08-07-2023,Sports,188.15
TXN_052384,CUST_04647,25-08-2022,Sports,106.92
TXN_044400,CUST_03981,13-12-2023,Home & Garden,232.98
TXN_034623,CUST_03106,28-07-2023,Home & Garden,78.36
TXN_002485,CUST_00217,13-10-2024,Electronics,888.17
TXN_045803,CUST_04085,16-08-2024,Sports,49.76
TXN_065400,CUST_05796,30-08-2023,Home & Garden,215.26
TXN_048775,CUST_04337,15-12-2023,Sports,189.75
TXN_028073,CUST_02515,06-08-2023,Sports,350.65
TXN_039974,CUST_03573,07-08-2024,Home & Garden,51.46
TXN_062012,CUST_05511,22-12-2022,Books,44.11
TXN_038736,CUST_03463,19-06-2024,Home & Garden,38.12
TXN_038911,CUST_03478,27-10-2024,Electronics,560.65
TXN_029456,CUST_02630,24-09-2024,Home & Garden,137.33
TXN_050105,CUST_04454,25-01-2024,Books,36.83
TXN_045949,CUST_04096,06-04-2024,Electronics,476.62
TXN_025746,CUST_02312,13-12-2023,Sports,25.32
TXN_054817,CUST_04853,19-05-2024,Home & Garden,321.48
TXN_065994,CUST_05849,08-07-2024,Electronics,186.94
TXN_003410,CUST_00300,13-08-2022,Sports,333.34
TXN_021160,CUST_01906,03-02-2024,Books,27.32
TXN_042679,CUST_03843,22-11-2022,Clothing,98.13
TXN_063738,CUST_05660,16-12-2023,Books,28.78
TXN_010746,CUST_00951,23-06-2024,Clothing,120.74
TXN_007193,CUST_00633,28-03-2023,Home & Garden,450.67
TXN_026618,CUST_02388,07-05-2023,Electronics,574.64
TXN_000387,CUST_00045,31-12-2022,Home & Garden,247.75
TXN_033928,CUST_03041,02-12-2022,Books,17.24
TXN_062221,CUST_05528,28-04-2023,Sports,141.99
TXN_064462,CUST_05714,23-03-2023,Electronics,435.95
TXN_014675,CUST_01297,09-03-2024,Clothing,125.43
TXN_041793,CUST_03746,02-09-2024,Sports,117.99
TXN_015186,CUST_01346,15-12-2023,Books,69.88
TXN_037553,CUST_03365,18-01-2023,Home & Garden,461.44
TXN_007954,CUST_00706,03-11-2022,Sports,155.93
TXN_066097,CUST_05860,04-10-2022,Electronics,153.87
TXN_008119,CUST_00721,05-10-2023,Books,17.15
TXN_046889,CUST_04179,10-04-2024,Sports,174
TXN_004300,CUST_00376,14-05-2022,Sports,88.06
TXN_056819,CUST_05031,23-12-2024,Sports,181.75
TXN_054305,CUST_04804,04-08-2024,Clothing,65.28
TXN_050299,CUST_04473,02-02-2024,Sports,52.04
TXN_046717,CUST_04163,07-05-2022,Electronics,487.46
TXN_051090,CUST_04546,22-08-2022,Home & Garden,352.73
TXN_024784,CUST_02240,23-10-2022,Home & Garden,288.4
TXN_012077,CUST_01068,25-07-2022,Electronics,233.24
TXN_020473,CUST_01835,22-04-2023,Home & Garden,60.43
TXN_011180,CUST_00983,14-09-2023,Clothing,272.49
TXN_037137,CUST_03328,08-03-2023,Clothing,39.24
TXN_005915,CUST_00522,31-05-2023,Electronics,270.5
TXN_049609,CUST_04415,09-10-2023,Electronics,677.93
TXN_055305,CUST_04893,16-09-2024,Sports,280.38
TXN_064716,CUST_05732,26-02-2024,Books,22.32
TXN_038166,CUST_03410,17-03-2024,Electronics,1016.64
TXN_035477,CUST_03169,10-04-2022,Sports,279
TXN_053011,CUST_04700,11-03-2024,Clothing,204.85
TXN_058332,CUST_05163,26-10-2023,Books,77.5
TXN_016481,CUST_01476,10-08-2023,Books,50.17
TXN_028084,CUST_02515,02-02-2024,Sports,267.4
TXN_003131,CUST_00273,29-04-2024,Clothing,70.53
TXN_008016,CUST_00710,19-02-2022,Sports,86.46
TXN_027051,CUST_02429,13-10-2024,Sports,66.53
TXN_006781,CUST_00601,07-11-2022,Books,45.33
TXN_044892,CUST_04017,06-04-2023,Electronics,415
TXN_006619,CUST_00586,05-11-2024,Electronics,617.35
TXN_035396,CUST_03163,19-11-2024,Clothing,128.17
TXN_020158,CUST_01798,04-12-2023,Books,74.48
TXN_010560,CUST_00941,13-11-2022,Clothing,120.78
TXN_035008,CUST_03129,17-09-2022,Clothing,177.97
TXN_020048,CUST_01786,20-12-2022,Home & Garden,135.08
TXN_027658,CUST_02480,29-09-2023,Home & Garden,219.73
TXN_033313,CUST_02989,05-02-2024,Books,24.34
TXN_009400,CUST_00834,03-09-2024,Books,64.42
TXN_011220,CUST_00987,14-05-2023,Sports,171.07
TXN_046708,CUST_04161,10-11-2023,Books,118.74
TXN_054291,CUST_04802,08-11-2024,Electronics,245.21
TXN_060911,CUST_05411,02-10-2024,Clothing,154.79
TXN_035158,CUST_03144,23-06-2023,Sports,40.3
TXN_037030,CUST_03319,11-11-2022,Sports,30.62
TXN_009785,CUST_00873,21-01-2023,Clothing,197.51
TXN_048672,CUST_04324,22-04-2023,Sports,277.52
TXN_059981,CUST_05318,15-10-2022,Sports,136.93
